nid,openchannels,capacity
10643,1,100000
10644,32,73220094
10645,0,0
10646,1,1000000
10647,1,213063
10648,1,100000
10649,0,0
10650,28,97674451
10651,2,40000
10652,377,2297775608
10653,0,0
10654,2,682374
10655,0,0
10656,0,0
10657,50,157866686
10658,0,0
10659,1,5000
10660,0,0
10661,4,14201050
10662,0,0
10663,0,0
10664,31,29196890
10665,0,0
10666,12,292000
10667,1,70000
10668,8,400000
10669,1,60000
10670,1,240000
10671,2,5000000
10672,36,107477110
10673,1,2090000
10674,1,1178215
10675,1,400000
10676,1,100000
10677,1,32899
10678,3,9000
10679,4,522000
10680,1,20000
10681,1,421234
10682,0,0
10683,0,0
10684,8,16000
10685,2,600000
10686,0,0
10687,0,0
10688,0,0
10689,1,15000
10690,0,0
10691,1,155700
10692,1,100000
10693,1,90000000
10694,1,600000
10695,0,0
10696,1,60000
10697,23,125393308
10698,2,144119
10699,7,6401300
10700,0,0
10701,0,0
10702,0,0
10703,0,0
10704,0,0
10705,5,578298
10706,0,0
10707,0,0
10708,0,0
10709,0,0
10710,0,0
10711,35,54017368
10712,3,2700000
10713,7,54000
10714,1,5750000
10715,0,0
10716,15,59604201
10717,2,107594
10718,0,0
10719,41,53826617
10720,4,447914
10721,1,360000
10722,1,594776
10723,4,131000
10724,0,0
10725,0,0
10726,0,0
10727,1,16749032
10728,74,360638292
10729,0,0
10730,0,0
10731,1,5000000
10732,2,102000
10733,0,0
10734,2,22222
10735,6,29600000
10736,1,60000
10737,6,10511549
10738,2,250000
10739,1,200000
10740,1,90000
10741,2,200000
10742,1,6224821
10743,0,0
10744,0,0
10745,2,200000
10746,0,0
10747,0,0
10748,1,584666
10749,2,200000
10750,0,0
10751,0,0
10752,42,66426988
10753,1,60000
10754,1,200000
10755,2,20000
10756,1,2400000
10757,9,2919475
10758,3,1345001
10759,12,25731442
10760,6,566825
10761,0,0
10762,1,616350
10763,0,0
10764,2,150000
10765,1,100000
10766,0,0
10767,1,100000
10768,10,141700000
10769,0,0
10770,1,100000
10771,7,2076231
10772,0,0
10773,0,0
10774,30,18501392
10775,0,0
10776,2,956108
10777,1,96636
10778,1,40000
10779,0,0
10780,2,2000000
10781,0,0
10782,0,0
10783,0,0
10784,2,202000
10785,1,174250
10786,0,0
10787,12,38996495
10788,0,0
10789,3,3186080
10790,0,0
10791,1,100000
10792,0,0
10793,2,300000
10794,2,516815
10795,0,0
10796,19,225190049
10797,3,11986735
10798,0,0
10799,1,100000
10800,0,0
10801,1,100000
10802,1,158948
10803,0,0
10804,1,100000
10805,0,0
10806,0,0
10807,2,210000
10808,0,0
10809,0,0
10810,0,0
10811,311,1627179410
10812,2,1334974
10813,0,0
10814,7,751406
10815,19,4863390
10816,0,0
10817,5,1770001
10818,0,0
10819,1,1000000
10820,1,100000
10821,284,1814964833
10822,0,0
10823,1,500000
10824,5,898319
10825,0,0
10826,0,0
10827,3,780000
10828,7,15500000
10829,0,0
10830,0,0
10831,2,150000
10832,0,0
10833,0,0
10834,1,100000
10835,1,50000
10836,7,22982361
10837,5,1940931
10838,2,21150
10839,0,0
10840,1,4000000
10841,27,117612132
10842,0,0
10843,14,112081136
10844,4,5436757
10845,3,4022106
10846,11,307250
10847,21,9200000
10848,3,60000
10849,178,4420177
10850,0,0
10851,0,0
10852,1,100000
10853,0,0
10854,13,22884754
10855,1,100000
10856,2,833963
10857,2,3199756
10858,7,173000
10859,13,28962341
10860,0,0
10861,0,0
10862,2,5500000
10863,0,0
10864,0,0
10865,0,0
10866,5,4460001
10867,1,20000
10868,1,20000
10869,1,100000
10870,1,100000
10871,2,400000
10872,2,2588204
10873,2,1531197
10874,0,0
10875,1,400000
10876,24,64620000
10877,5,7340000
10878,3,456725
10879,0,0
10880,0,0
10881,6,324690
10882,6,27605028
10883,0,0
10884,0,0
10885,1,60000
10886,10,2360342
10887,0,0
10888,0,0
10889,0,0
10890,5,658582
10891,1,230000
10892,0,0
10893,2,5839266
10894,4,177405
10895,3,992868
10896,3,368881
10897,11,19267083
10898,1,1992037
10899,0,0
10900,0,0
10901,0,0
10902,4,950000
10903,15,17133406
10904,1,457568
10905,0,0
10906,1,2000
10907,3,2807000
10908,3,751005
10909,1,90000
10910,28,94675493
10911,3,9299948
10912,0,0
10913,3,5129592
10914,0,0
10915,0,0
10916,0,0
10917,1,57605
10918,10,263924
10919,5,1548856
10920,14,31143729
10921,6,855741
10922,1,200000
10923,1,50000
10924,10,8591121
10925,5,748469
10926,5,865692
10927,73,167741529
10928,2,806017
10929,3,249829
10930,15,3941685
10931,0,0
10932,16,35919002
10933,4,400000
10934,1,300000
10935,2,1290000
10936,0,0
10937,6,637640
10938,0,0
10939,0,0
10940,7,1721623
10941,1,100000
10942,11,4806716
10943,0,0
10944,1,400000
10945,2,160000
10946,6,1453355
10947,6,20918201
10948,0,0
10949,2,327199
10950,1,443308
10951,0,0
10952,2,200000
10953,37,3426670
10954,0,0
10955,0,0
10956,10,18504070
10957,1,420000
10958,1,130000
10959,3,607836
10960,4,147600
10961,0,0
10962,0,0
10963,22,2913296
10964,0,0
10965,18,22425067
10966,2,170000
10967,6,1711064
10968,2,170000
10969,1,61575
10970,0,0
10971,6,11467272
10972,5,1113619
10973,0,0
10974,0,0
10975,0,0
10976,0,0
10977,0,0
10978,10,19900970
10979,0,0
10980,1,378968
10981,4,190000
10982,0,0
10983,0,0
10984,0,0
10985,0,0
10986,1,5726622
10987,28,68957006
10988,0,0
10989,0,0
10990,1,500000
10991,15,25818352
10992,2,597000
10993,1,100000
10994,1,10000
10995,2,3339194
10996,3,2050000
10997,212,1721395294
10998,1,1000000
10999,0,0
11000,2,1040000
11001,16,96344171
11002,5,4940570
11003,1,100000
11004,1,600000
11005,2,200001
11006,0,0
11007,0,0
11008,0,0
11009,3,11584609
11010,1,100000
11011,1,40000
11012,1,102783
11013,0,0
11014,0,0
11015,1,60000
11016,0,0
11017,1,1148958
11018,50,371163055
11019,1,28000
11020,3,6000000
11021,0,0
11022,2,1000000
11023,0,0
11024,29,94262790
11025,6,4000000
11026,0,0
11027,4,2200000
11028,2,201050
11029,0,0
11030,2,700000
11031,2,339757
11032,7,925058
11033,21,56656336
11034,0,0
11035,1,60000
11036,12,2087421
11037,0,0
11038,1,224897
11039,1,100000
11040,0,0
11041,2,54322
11042,0,0
11043,2,16200000
11044,4,8008108
11045,0,0
11046,176,1696053620
11047,0,0
11048,0,0
11049,1,1000000
11050,5,370000
11051,1,182718
11052,0,0
11053,2,305000
11054,3,1850000
11055,5,14123300
11056,0,0
11057,0,0
11058,0,0
11059,0,0
11060,1,30000
11061,7,4290000
11062,1,5000
11063,55,170188407
11064,1,50000
11065,14,35474341
11066,0,0
11067,7,3330874
11068,270,1762046679
11069,9,1573485
11070,0,0
11071,2,10000
11072,2,40000
11073,1,40000
11074,0,0
11075,3,4284
11076,0,0
11077,108,316692573
11078,4,485000
11079,1,200000
11080,1,62586
11081,2,158633
11082,0,0
11083,0,0
11084,0,0
11085,10,82350
11086,10,17743452
11087,127,275779123
11088,2,700000
11089,5,1500000
11090,2,130000
11091,2,5000000
11092,2,495875
11093,0,0
11094,0,0
11095,17,18280216
11096,2,100000
11097,0,0
11098,0,0
11099,5,13992443
11100,2,170000
11101,1,1100
11102,9,12860980
11103,3,3220000
11104,13,1610000
11105,1,50000
11106,0,0
11107,5,10450000
11108,0,0
11109,1,47593
11110,0,0
11111,0,0
11112,0,0
11113,0,0
11114,4,1353549
11115,5,1052191
11116,1,1000000
11117,2,170000
11118,0,0
11119,2,2261289
11120,2,1590000
11121,1,353363
11122,16,1566821
11123,1,60000
11124,4,800513
11125,0,0
11126,0,0
11127,0,0
11128,11,4234731
11129,4,11270000
11130,0,0
11131,0,0
11132,1,100000
11133,0,0
11134,2,434474
11135,0,0
11136,2,3780000
11137,0,0
11138,1,498185
11139,1,50000
11140,4,438923
11141,0,0
11142,1,1100
11143,0,0
11144,8,4630000
11145,4,6557922
11146,1,720000
11147,17,61439365
11148,1,100000
11149,1,2000
11150,3,22127587
11151,6,7308349
11152,1,100000
11153,2,2500000
11154,0,0
11155,1,444444
11156,7,12790565
11157,0,0
11158,1,4980000
11159,0,0
11160,0,0
11161,1,68664
11162,2,922625
11163,0,0
11164,1,25000
11165,1,20000
11166,4,12510000
11167,1,60000
11168,1,35874
11169,1,202753
11170,9,813837
11171,0,0
11172,3,631337
11173,4,6061315
11174,0,0
11175,0,0
11176,1,60000
11177,1,100000
11178,2,742597
11179,0,0
11180,1,2000
11181,1,31337
11182,0,0
11183,4,23010403
11184,0,0
11185,3,933695
11186,1,60000
11187,38,15285853
11188,9,900000
11189,0,0
11190,3,12000000
11191,1,100000
11192,0,0
11193,4,1110402
11194,1,300000
11195,0,0
11196,4,12968599
11197,1,179035
11198,1,196171
11199,8,29889996
11200,1,9600
11201,0,0
11202,0,0
11203,23,17829705
11204,1,80000
11205,1,1234
11206,7,14020001
11207,1,250000
11208,1,100000
11209,0,0
11210,3,1112000
11211,3,1057322
11212,2,800000
11213,2,600000
11214,0,0
11215,1,20000
11216,0,0
11217,4,7782988
11218,4,3554981
11219,2,118120
11220,3,2921780
11221,2,11050
11222,1,1500
11223,3,1678600
11224,0,0
11225,10,15624995
11226,2,200000
11227,0,0
11228,2,5600
11229,3,259258
11230,0,0
11231,0,0
11232,13,436134
11233,3,1057341
11234,26,28596665
11235,0,0
11236,2,21050
11237,1,100000
11238,2,100000
11239,5,11091197
11240,1,2000000
11241,0,0
11242,0,0
11243,4,2600000
11244,0,0
11245,124,371396105
11246,4,5030000
11247,0,0
11248,2,6101836
11249,29,2451025
11250,9,7536182
11251,0,0
11252,4,17393702
11253,3,803645
11254,13,42498001
11255,1,92224
11256,2,3600000
11257,0,0
11258,1,998939
11259,0,0
11260,0,0
11261,1,500000
11262,0,0
11263,1,100000
11264,7,9800000
11265,0,0
11266,0,0
11267,1,10000
11268,1,40000
11269,6,6934302
11270,9,442020000
11271,0,0
11272,0,0
11273,63,115791739
11274,1,100000
11275,11,1004528
11276,1,200000
11277,2,22222
11278,1,320000
11279,16,25043740
11280,1,20000
11281,22,315878290
11282,0,0
11283,2,2133233
11284,1,100000
11285,26,72459363
11286,1,50000
11287,5,3313156
11288,0,0
11289,0,0
11290,5,12500000
11291,0,0
11292,1,75000
11293,5,14900000
11294,0,0
11295,0,0
11296,0,0
11297,0,0
11298,0,0
11299,0,0
11300,2,3600
11301,2,880000
11302,5,1472349
11303,8,12554864
11304,2,711298
11305,2,1800000
11306,0,0
11307,1,20000
11308,1,10000000
11309,0,0
11310,0,0
11311,62,156209868
11312,4,4494389
11313,3,4000000
11314,1,37191
11315,0,0
11316,1,20000
11317,1,40738
11318,26,43971351
11319,0,0
11320,0,0
11321,0,0
11322,0,0
11323,2,482662
11324,29,54497994
11325,0,0
11326,6,27000
11327,1,100000
11328,9,8625000
11329,1,200000
11330,0,0
11331,0,0
11332,0,0
11333,22,50237029
11334,1,500000
11335,0,0
11336,2,127791
11337,0,0
11338,2,3500000
11339,0,0
11340,1,10000
11341,1,3020000
11342,0,0
11343,0,0
11344,1,100000
11345,0,0
11346,0,0
11347,4,393783
11348,21,2905856
11349,1,10000
11350,2,59545
11351,1,420000
11352,0,0
11353,0,0
11354,0,0
11355,1,27177
11356,1,50000
11357,7,6832583
11358,0,0
11359,0,0
11360,1,100000
11361,0,0
11362,2,201050
11363,2,6940000
11364,12,26695225
11365,0,0
11366,1,50000
11367,1,210000
11368,2,83333
11369,0,0
11370,5,18220000
11371,2,20000
11372,0,0
11373,75,18059137
11374,0,0
11375,0,0
11376,6,2635601
11377,0,0
11378,0,0
11379,1,800000
11380,0,0
11381,1,3800000
11382,0,0
11383,1,500000
11384,15,34322528
11385,1,1234
11386,0,0
11387,6,300000
11388,1,90000
11389,1,50000
11390,3,500000
11391,1,88017
11392,8,34686892
11393,0,0
11394,0,0
11395,3,449578
11396,0,0
11397,5,1059098
11398,1,2000
11399,1,20000
11400,1,5854867
11401,1,224688
11402,0,0
11403,0,0
11404,1,60000
11405,0,0
11406,4,11000
11407,0,0
11408,0,0
11409,0,0
11410,0,0
11411,2,1000000
11412,3,400000
11413,9,46995712
11414,0,0
11415,1,600000
11416,3,450083
11417,0,0
11418,1,100000
11419,1,5000
11420,3,402223
11421,1,100000
11422,4,253500
11423,12,7199442
11424,0,0
11425,11,9769720
11426,7,9500872
11427,1,800000
11428,0,0
11429,0,0
11430,3,44999968
11431,2,2095648
11432,1,100000
11433,0,0
11434,0,0
11435,5,155000
11436,22,11955003
11437,0,0
11438,16,11439689
11439,2,3051337
11440,2,208322
11441,2,331950
11442,1,489604
11443,1,100000
11444,5,15145979
11445,0,0
11446,12,10900136
11447,1,290745
11448,4,10500000
11449,0,0
11450,6,370000
11451,2,16924840
11452,0,0
11453,0,0
11454,2,156254
11455,7,13850000
11456,0,0
11457,0,0
11458,0,0
11459,1,100000
11460,3,20000
11461,0,0
11462,31,4954559
11463,2,1248542
11464,3,21000000
11465,1,100000
11466,0,0
11467,1,10000
11468,0,0
11469,2,200000
11470,2,1286810
11471,0,0
11472,4,1753195
11473,69,141087075
11474,2,296171
11475,1,40000
11476,6,5450000
11477,0,0
11478,1,5000000
11479,4,5930728
11480,2,350000
11481,0,0
11482,1,349838
11483,0,0
11484,1,50000
11485,82,16600000
11486,1,100000
11487,1,100000
11488,1,60000
11489,30,103410000
11490,2,115000
11491,2,696000
11492,0,0
11493,2,843862
11494,1,105388
11495,5,4511472
11496,1,100000
11497,3,4284
11498,1,90000
11499,0,0
11500,3,1487930
11501,0,0
11502,2,199120
11503,0,0
11504,1,100000
11505,1,20000
11506,0,0
11507,13,4499216
11508,1,300000
11509,0,0
11510,30,15994344
11511,4,250000
11512,4,271837
11513,0,0
11514,4,2750000
11515,1,94776
11516,9,26500
11517,1,250000
11518,0,0
11519,69,77617714
11520,0,0
11521,16,31386822
11522,6,5512144
11523,1,100000
11524,0,0
11525,1,90000
11526,1,100000
11527,1,100000
11528,352,2107537228
11529,7,2990000
11530,0,0
11531,1,1000000
11532,1,942845
11533,1,500000
11534,1,100000
11535,38,163723046
11536,1,38427
11537,0,0
11538,0,0
11539,0,0
11540,0,0
11541,13,34458477
11542,3,17388959
11543,0,0
11544,3,350000
11545,0,0
11546,0,0
11547,0,0
11548,1,100000
11549,0,0
11550,1,100000
11551,1,500000
11552,15,50308086
11553,3,222902
11554,7,1202222
11555,2,1030000
11556,0,0
11557,0,0
11558,2,800000
11559,2,700000
11560,1,3000
11561,1,480737
11562,6,6050000
11563,2,148000
11564,2,640844
11565,4,2873000
11566,328,2069348834
11567,13,43174029
11568,26,29379548
11569,48,177629852
11570,9,19000000
11571,4,1996241
11572,4,2335401
11573,0,0
11574,1,5004459
11575,1,417498
11576,2,1400000
11577,1,2686925
11578,1,100000
11579,6,11815154
11580,0,0
11581,0,0
11582,0,0
11583,8,927022
11584,2,550362
11585,0,0
11586,7,13222
11587,0,0
11588,4,227600
11589,0,0
11590,0,0
11591,0,0
11592,1,10000
11593,1,150000
11594,2,176330
11595,3,1986670
11596,0,0
11597,0,0
11598,0,0
11599,2,619940
11600,0,0
11601,31,33506568
11602,2,316221
11603,1,100000
11604,2,2021339
11605,4,130000
11606,1,2000
11607,6,60000
11608,0,0
11609,4,3694245
11610,2,2051988
11611,0,0
11612,0,0
11613,1,1000000
11614,0,0
11615,1,600000
11616,0,0
11617,0,0
11618,1,2000
11619,1,1500000
11620,0,0
11621,0,0
11622,9,3543749
11623,1,4000000
11624,0,0
11625,0,0
11626,0,0
11627,19,63363255
11628,1,54600
11629,0,0
11630,0,0
11631,1,300000
